run_number,alpha,sink_state_1,threshold_val,logistic,update_algorithm,num_nodes,percent_grammar_1,simulation_limit,initial_gamma,deterministic_gamma,gamma_sd,gamma_with_age,gamma_cost,initial_gamma_based_on_age,deterministic_age,cohort1_age,age_sd,percent_cohort2,cohort2_age,chance_listen_to_outgroup,cohort_based_grammar,c1_percent_grammar_1,c2_percent_grammar_1,step,mean_state_of_nodes
790,0,TRUE,0.3,TRUE,reward,40,70,1000,0.08,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9956142728537032
795,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.09055222812525617
794,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00759876136114438
793,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00651011481534226
797,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3937879043576135
796,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1228402050089266
801,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9870516609246468
799,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0600707041900014
803,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9951962430390046
802,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9922988327138824
800,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7430802778288005
804,0,TRUE,0.3,TRUE,reward,40,10,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00606703965772379
805,0,TRUE,0.3,TRUE,reward,40,20,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00961395889616708
806,0,TRUE,0.3,TRUE,reward,40,30,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00588614818104138
807,0,TRUE,0.3,TRUE,reward,40,35,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.10002028048864268
798,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5357661720897738
808,0,TRUE,0.3,TRUE,reward,40,40,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00494003335719424
809,0,TRUE,0.3,TRUE,reward,40,45,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.13504894865849326
814,0,TRUE,0.3,TRUE,reward,40,90,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.994181632310602
810,0,TRUE,0.3,TRUE,reward,40,50,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5577806967966319
811,0,TRUE,0.3,TRUE,reward,40,60,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6952237978397963
812,0,TRUE,0.3,TRUE,reward,40,70,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8589122800970277
816,0,TRUE,0.3,TRUE,reward,40,20,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00480244233088404
815,0,TRUE,0.3,TRUE,reward,40,10,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00511486792976215
813,0,TRUE,0.3,TRUE,reward,40,80,1000,0.02,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9957398066581364
817,0,TRUE,0.3,TRUE,reward,40,30,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00988910873287205
821,0,TRUE,0.3,TRUE,reward,40,50,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.34484024047943485
819,0,TRUE,0.3,TRUE,reward,40,40,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.07007307175072362
820,0,TRUE,0.3,TRUE,reward,40,45,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8868628816294388
823,0,TRUE,0.3,TRUE,reward,40,70,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9932858217908928
818,0,TRUE,0.3,TRUE,reward,40,35,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00531061245454356
824,0,TRUE,0.3,TRUE,reward,40,80,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9936520387495692
825,0,TRUE,0.3,TRUE,reward,40,90,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9913790809647952
822,0,TRUE,0.3,TRUE,reward,40,60,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9902501062999522
830,0,TRUE,0.3,TRUE,reward,40,40,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00905123526105882
828,0,TRUE,0.3,TRUE,reward,40,30,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00440171672316245
831,0,TRUE,0.3,TRUE,reward,40,45,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00584679635112088
834,0,TRUE,0.3,TRUE,reward,40,70,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8909968274638886
832,0,TRUE,0.3,TRUE,reward,40,50,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6102221088093672
826,0,TRUE,0.3,TRUE,reward,40,10,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00478891833755872
833,0,TRUE,0.3,TRUE,reward,40,60,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8742559346084346
829,0,TRUE,0.3,TRUE,reward,40,35,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00441820243237382
827,0,TRUE,0.3,TRUE,reward,40,20,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00359546990740384
839,0,TRUE,0.3,TRUE,reward,40,30,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01311313753996763
835,0,TRUE,0.3,TRUE,reward,40,80,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.99021389512076
838,0,TRUE,0.3,TRUE,reward,40,20,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00705607371055089
836,0,TRUE,0.3,TRUE,reward,40,90,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9934679381772232
837,0,TRUE,0.3,TRUE,reward,40,10,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01674123185166214
840,0,TRUE,0.3,TRUE,reward,40,35,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.13100528022601543
842,0,TRUE,0.3,TRUE,reward,40,45,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4990360481537783
843,0,TRUE,0.3,TRUE,reward,40,50,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8104522251000361
846,0,TRUE,0.3,TRUE,reward,40,80,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9965168584844118
841,0,TRUE,0.3,TRUE,reward,40,40,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1552241864502884
847,0,TRUE,0.3,TRUE,reward,40,90,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9913222349979672
850,0,TRUE,0.3,TRUE,reward,40,30,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00935780101666558
848,0,TRUE,0.3,TRUE,reward,40,10,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00440497206477459
849,0,TRUE,0.3,TRUE,reward,40,20,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00832225299992255
845,0,TRUE,0.3,TRUE,reward,40,70,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9887398071623432
844,0,TRUE,0.3,TRUE,reward,40,60,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7677530980309142
852,0,TRUE,0.3,TRUE,reward,40,40,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5507779831290898
851,0,TRUE,0.3,TRUE,reward,40,35,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00479407953344333
853,0,TRUE,0.3,TRUE,reward,40,45,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.34814355375848344
855,0,TRUE,0.3,TRUE,reward,40,60,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8548215280805025
854,0,TRUE,0.3,TRUE,reward,40,50,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.26620584847979034
859,0,TRUE,0.3,TRUE,reward,40,10,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00212464833230679
856,0,TRUE,0.3,TRUE,reward,40,70,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.984705697712335
857,0,TRUE,0.3,TRUE,reward,40,80,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9915545237394068
858,0,TRUE,0.3,TRUE,reward,40,90,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9938249901648232
861,0,TRUE,0.3,TRUE,reward,40,30,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00341522581503576
862,0,TRUE,0.3,TRUE,reward,40,35,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2306160273863363
863,0,TRUE,0.3,TRUE,reward,40,40,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.10487281792799549
867,0,TRUE,0.3,TRUE,reward,40,70,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9777456456267568
866,0,TRUE,0.3,TRUE,reward,40,60,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6632244263412173
868,0,TRUE,0.3,TRUE,reward,40,80,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9992449340722784
865,0,TRUE,0.3,TRUE,reward,40,50,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8817174372514238
864,0,TRUE,0.3,TRUE,reward,40,45,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.564055931677843
871,0,TRUE,0.3,TRUE,reward,40,20,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00584235444660517
872,0,TRUE,0.3,TRUE,reward,40,30,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1407928139061899
870,0,TRUE,0.3,TRUE,reward,40,10,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.02080101893229389
873,0,TRUE,0.3,TRUE,reward,40,35,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0078904090536298
860,0,TRUE,0.3,TRUE,reward,40,20,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00600981364523102
869,0,TRUE,0.3,TRUE,reward,40,90,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9927267028474984
874,0,TRUE,0.3,TRUE,reward,40,40,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.22550226523990352
875,0,TRUE,0.3,TRUE,reward,40,45,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3416829933093289
876,0,TRUE,0.3,TRUE,reward,40,50,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9987975857759194
877,0,TRUE,0.3,TRUE,reward,40,60,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8267234453975686
878,0,TRUE,0.3,TRUE,reward,40,70,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9949044964194992
879,0,TRUE,0.3,TRUE,reward,40,80,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9900630752569268
883,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.15256745552331766
884,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.27454176278121023
881,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00892101572045469
880,0,TRUE,0.3,TRUE,reward,40,90,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9860850083735556
888,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8770482474711597
885,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.192089434149236
882,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00693246352160639
887,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.22252748489412344
886,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00560402737460167
891,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9944485505234056
890,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.99204514073397
893,0,TRUE,0.3,TRUE,reward,40,20,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00301791601606976
892,0,TRUE,0.3,TRUE,reward,40,10,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00310300756852874
889,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8982561195899667
897,0,TRUE,0.3,TRUE,reward,40,45,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.15169074021527204
894,0,TRUE,0.3,TRUE,reward,40,30,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00483475687620335
898,0,TRUE,0.3,TRUE,reward,40,50,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3786151422214027
900,0,TRUE,0.3,TRUE,reward,40,70,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9916115427614314
895,0,TRUE,0.3,TRUE,reward,40,35,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.10252086315631025
899,0,TRUE,0.3,TRUE,reward,40,60,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9926522870690344
901,0,TRUE,0.3,TRUE,reward,40,80,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9924171050350464
896,0,TRUE,0.3,TRUE,reward,40,40,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5430839109483114
903,0,TRUE,0.3,TRUE,reward,40,10,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00815456894971276
902,0,TRUE,0.3,TRUE,reward,40,90,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9935679523407296
909,0,TRUE,0.3,TRUE,reward,40,50,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.30426092067541
904,0,TRUE,0.3,TRUE,reward,40,20,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00851684221416768
910,0,TRUE,0.3,TRUE,reward,40,60,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6067279548199883
908,0,TRUE,0.3,TRUE,reward,40,45,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4509381276007086
905,0,TRUE,0.3,TRUE,reward,40,30,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00168882236707325
906,0,TRUE,0.3,TRUE,reward,40,35,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00858572467179326
907,0,TRUE,0.3,TRUE,reward,40,40,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00365259742766755
912,0,TRUE,0.3,TRUE,reward,40,80,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.990407480283441
913,0,TRUE,0.3,TRUE,reward,40,90,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9921278120372464
914,0,TRUE,0.3,TRUE,reward,40,10,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01327296521850492
917,0,TRUE,0.3,TRUE,reward,40,35,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3626451916210576
919,0,TRUE,0.3,TRUE,reward,40,45,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01268142096147135
915,0,TRUE,0.3,TRUE,reward,40,20,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01115131609779585
918,0,TRUE,0.3,TRUE,reward,40,40,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3351443594145448
916,0,TRUE,0.3,TRUE,reward,40,30,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01209403502889351
922,0,TRUE,0.3,TRUE,reward,40,70,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9957236451793036
920,0,TRUE,0.3,TRUE,reward,40,50,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.615060495039786
911,0,TRUE,0.3,TRUE,reward,40,70,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9945116369968297
923,0,TRUE,0.3,TRUE,reward,40,80,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9951403771567692
921,0,TRUE,0.3,TRUE,reward,40,60,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9921057486671736
924,0,TRUE,0.3,TRUE,reward,40,90,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9951682436781109
926,0,TRUE,0.3,TRUE,reward,40,20,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01727972701919696
929,0,TRUE,0.3,TRUE,reward,40,40,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01755698090303847
925,0,TRUE,0.3,TRUE,reward,40,10,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00121667508875424
928,0,TRUE,0.3,TRUE,reward,40,35,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01849037316854921
927,0,TRUE,0.3,TRUE,reward,40,30,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00556321106729337
933,0,TRUE,0.3,TRUE,reward,40,70,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9950081253838304
934,0,TRUE,0.3,TRUE,reward,40,80,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9965146957551234
932,0,TRUE,0.3,TRUE,reward,40,60,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.29719811822098113
938,0,TRUE,0.3,TRUE,reward,40,30,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00940657268383448
930,0,TRUE,0.3,TRUE,reward,40,45,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5073894953405366
939,0,TRUE,0.3,TRUE,reward,40,35,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00432711505469016
931,0,TRUE,0.3,TRUE,reward,40,50,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3783286476646075
936,0,TRUE,0.3,TRUE,reward,40,10,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.07743045224865493
937,0,TRUE,0.3,TRUE,reward,40,20,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00283645563755423
935,0,TRUE,0.3,TRUE,reward,40,90,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.994887607044981
941,0,TRUE,0.3,TRUE,reward,40,45,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5413070902633836
940,0,TRUE,0.3,TRUE,reward,40,40,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.455455746460444
943,0,TRUE,0.3,TRUE,reward,40,60,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5115759764814009
942,0,TRUE,0.3,TRUE,reward,40,50,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.557724741521188
944,0,TRUE,0.3,TRUE,reward,40,70,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9935549655109064
945,0,TRUE,0.3,TRUE,reward,40,80,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9940086145413952
948,0,TRUE,0.3,TRUE,reward,40,20,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00211679481495273
